Date,AEP,BA,CAT,CNP,CVX,DIS,DTE,ED,GD,GE,HON,HPQ,IBM,IP,JNJ,KO,KR,MMM,MO,MRK,MSI,PG,XOM
1962-01-16,0.8440353274345398,0.1918854713439941,0.4884184002876282,0.269606202840805,0.2970711588859558,0.0573809407651424,0.3724739551544189,0.2313832938671112,0.1821450442075729,0.5968893766403198,0.9659915566444396,0.0364042557775974,1.405609369277954,0.7507538199424744,0.056917667388916,0.0422564372420311,0.0305502377450466,0.5321156978607178,0.0021661191713064,0.0581605993211269,0.6187593340873718,0.2290619611740112,0.0878049656748771
1962-01-17,0.845641016960144,0.1923629939556121,0.4869112074375152,0.2689962983131408,0.2950221598148346,0.055481344461441,0.3724739551544189,0.2310176491737365,0.1772411167621612,0.5834879279136658,0.9682639241218568,0.0362667255103588,1.3830385208129885,0.745233952999115,0.0572268851101398,0.0409360267221927,0.030285719782114,0.5279824137687683,0.0021553430706262,0.0567463152110576,0.5992010235786438,0.2210715115070343,0.0873713791370391
1962-01-18,0.850454568862915,0.19331756234169,0.4974632561206817,0.2671662271022796,0.2991200387477875,0.0566209852695465,0.3701065480709076,0.2310176491737365,0.1821450442075729,0.5896734595298767,0.9682639241218568,0.0361295118927955,1.3868006467819214,0.747992753982544,0.0567629598081111,0.0401106774806976,0.0305502377450466,0.5321156978607178,0.0021553430706262,0.0578071475028991,0.6009790301322937,0.22207011282444,0.0875881388783454
1962-01-19,0.850454568862915,0.2023868858814239,0.5065077543258667,0.2677761018276214,0.2977541089057922,0.057761188596487,0.3685284256935119,0.2306520789861679,0.1863483935594558,0.5948277711868286,0.9682639241218568,0.0381900109350681,1.388054370880127,0.745233952999115,0.0573816783726215,0.0413761623203754,0.0301534458994865,0.5259159207344055,0.0021984444465488,0.0588677264750003,0.5938666462898254,0.22207011282444,0.0882385596632957
1962-01-22,0.8440353274345398,0.2019093781709671,0.5050007104873657,0.2641164064407348,0.2991200387477875,0.0587113127112388,0.3716849088668823,0.2302865535020828,0.184246614575386,0.5968893766403198,0.9569000005722046,0.0384647436439991,1.3855475187301636,0.747992753982544,0.0567629598081111,0.0417062826454639,0.0304179973900318,0.5290156006813049,0.0021984444465488,0.0583374872803688,0.6027563810348511,0.2224033623933792,0.0884554237127304
1962-01-23,0.8440353274345398,0.2023868858814239,0.4944479465484619,0.2683861255645752,0.2970711588859558,0.0585211962461471,0.3701065480709076,0.2273623496294021,0.1835462152957916,0.5855495929718018,0.9569000005722046,0.0379152223467826,1.3717542886734009,0.745233952999115,0.0562990233302116,0.0408258102834224,0.0303111691027879,0.5269492268562317,0.002160731004551,0.057983860373497,0.5938666462898254,0.22207011282444,0.0878049656748771
1962-01-24,0.845641016960144,0.2033414244651794,0.4914336204528808,0.2647264003753662,0.2957051992416382,0.057761188596487,0.3669500946998596,0.2266312390565872,0.1821450442075729,0.5968893766403198,0.947807788848877,0.0373657271265983,1.379277586936951,0.7397128939628601,0.056144218891859,0.0403856560587883,0.0301776565611362,0.5310826301574707,0.0021553430706262,0.0584258176386356,0.5956447124481201,0.2200727760791778,0.0878049656748771
1962-01-25,0.8440353274345398,0.208114743232727,0.4944479465484619,0.2708260118961334,0.2963882684707641,0.0570012480020523,0.3661608695983886,0.2229758948087692,0.1877494156360626,0.5907041430473328,0.9455353021621704,0.0373657271265983,1.3642305135726929,0.7397128939628601,0.0559897311031818,0.0400555357336998,0.0299105588346719,0.5279824137687683,0.0021957522258162,0.0581605993211269,0.5796417593955994,0.2210715115070343,0.0880217626690864
1962-01-26,0.8328036665916443,0.207160010933876,0.4944479465484619,0.2720459997653961,0.2984370589256286,0.0566209852695465,0.3669500946998596,0.2229758948087692,0.1898510903120041,0.5886422395706177,0.9364432692527772,0.0373657271265983,1.357333779335022,0.7314319610595703,0.0558350160717964,0.0396154187619686,0.0301776565611362,0.5300487279891968,0.0021768938750028,0.0567463152110576,0.574308454990387,0.2190738022327423,0.0884554237127304
1962-01-29,0.8295936584472656,0.208114743232727,0.498970627784729,0.27143594622612,0.2963882684707641,0.0566209852695465,0.3614262342453003,0.2240726202726364,0.1891505122184753,0.5896734595298767,0.9387165904045104,0.0365414693951606,1.33413827419281,0.7341927886009216,0.0566085129976272,0.0396154187619686,0.0300441067665815,0.5217828750610352,0.0021472587250173,0.057983860373497,0.5618616342544556,0.2184078991413116,0.0897562205791473
1962-01-30,0.8328036665916443,0.2100242227315902,0.4914336204528808,0.2732658684253692,0.2977541089057922,0.0570012480020523,0.3598477244377136,0.2273948937654495,0.1884499192237854,0.5999820232391357,0.952354371547699,0.0369537509977817,1.3172101974487305,0.742473304271698,0.0562990233302116,0.039450254291296,0.0304446797817945,0.5259159207344055,0.0021876695100218,0.0578955113887786,0.5618616342544556,0.2184078991413116,0.0906234234571456
1962-01-31,0.8344081044197083,0.2143198996782302,0.4944479465484619,0.276315689086914,0.2984431982040405,0.0570012480020523,0.3559018075466156,0.2266564071178436,0.199658989906311,0.6185383200645447,0.9659915566444396,0.0375029630959034,1.3592156171798706,0.747992753982544,0.0575364343822002,0.0410460568964481,0.0301776565611362,0.5455478429794312,0.0021876695100218,0.0586910583078861,0.5654178857803345,0.2204057723283767,0.0919242054224014
1962-02-01,0.8376175761222839,0.2095468044281005,0.5034925937652588,0.2799755930900574,0.3053357899188995,0.057761188596487,0.3582695722579956,0.2273948937654495,0.2038623243570327,0.6144144535064697,0.9659915566444396,0.0369537509977817,1.390562653541565,0.742473304271698,0.0580004006624221,0.0413761623203754,0.0307117737829685,0.5620789527893066,0.0022065273951739,0.0590444765985012,0.5671954154968262,0.2210715115070343,0.0936585515737533
1962-02-02,0.8344081044197083,0.2114561796188354,0.5004783272743225,0.2787556052207947,0.3198099732398987,0.057761188596487,0.3598477244377136,0.2273948937654495,0.2024611830711364,0.6175073981285095,0.9682639241218568,0.0369537509977817,1.399340271949768,0.7507538199424744,0.060784462839365,0.0418163239955902,0.0304446797817945,0.5682787299156189,0.0021984444465488,0.0590444765985012,0.5725300312042236,0.2217373102903366,0.0956098437309265
